user_id,location,language,account_created,follower_count,location_was_null,language_was_null,account_created_was_null
user_t3vc5gvq,"Berlin, Germany",pt,2023-06-11,49312.0,0,0,0
user_x3e3o9nf,"Cairo, Egypt",fr,2023-10-17,14201.0,0,0,0
user_3pd2fily,"Rome, Italy",pt,2023-04-22,3536.0,0,0,0
user_0q1hamqb,"Sydney, Australia",ru,2023-06-03,14670.0,0,0,0
user_ptkum7pu,"Barcelona, Spain",fr,2023-09-18,32127.0,0,0,0
user_kf84zwv2,"Paris, France",es,2023-04-18,49575.0,0,0,0
user_oudpq98k,"Mexico City, Mexico",fr,2023-06-04,44614.0,0,0,0
user_tbqj08gl,"Munich, Germany",ja,2023-04-29,18181.0,0,0,0
user_2ezvg796,"Delhi, India",ja,2023-09-15,34913.0,0,0,0
user_lt9gdb5a,"Delhi, India",en,2023-07-27,40557.0,0,0,0
user_0o5ujsl6,"Tokyo, Japan",en,2023-04-17,48064.0,0,0,0
user_bxjv2352,"Shanghai, China",pt,2023-10-26,41874.0,0,0,0
user_f3crksgl,"Los Angeles, USA",ar,2023-09-13,37091.0,0,0,0
user_b86ckvf0,"Milan, Italy",ja,2023-11-07,2730.0,0,0,0
user_ustdftr6,"Cairo, Egypt",ar,2023-12-09,8723.0,0,0,0
user_wolyc68e,"Berlin, Germany",hi,2023-09-24,21598.0,0,0,0
user_6lk9bh8q,"Johannesburg, South Africa",ru,2023-04-18,30992.0,0,0,0
user_2sz5870k,"Paris, France",ar,2023-08-14,22469.0,0,0,0
user_wq3xvu3q,"Toronto, Canada",en,2023-06-24,28585.0,0,0,0
user_ag1vxq20,"London, UK",hi,2023-01-27,2589.0,0,0,0
user_8cnur462,"Melbourne, Australia",es,2023-06-22,2916.0,0,0,0
user_rzirln2k,"Sydney, Australia",ru,2023-03-30,47343.0,0,0,0
user_knjtsbf3,"Toronto, Canada",zh,2023-06-27,1298.0,0,0,0
user_4bgfq7v1,"Rome, Italy",ar,2023-03-17,22396.0,0,0,0
user_eyivvxsv,"Chicago, USA",zh,2023-06-19,34931.0,0,0,0
user_3e6vbpgy,"Mumbai, India",ar,2023-02-26,25969.0,0,0,0
user_t4fac9ry,"Lyon, France",zh,2023-12-16,45249.0,0,0,0
user_d540lt76,"Los Angeles, USA",de,2023-06-22,8352.0,0,0,0
user_ybzvk37m,"Paris, France",fr,2023-11-23,41467.0,0,0,0
user_usts5yuo,"Shanghai, China",ja,2023-12-31,49933.0,0,0,0
user_zozhwbis,"Paris, France",de,2023-10-25,4580.0,0,0,0
user_vzkc4eex,"Madrid, Spain",en,2023-05-17,34062.0,0,0,0
user_qchyte6l,"New York, USA",en,2023-09-17,33190.0,0,0,0
user_13595b5a,"Delhi, India",es,2023-02-14,28095.0,0,0,0
user_7ca0d2ca,"Toronto, Canada",hi,2023-05-24,49154.0,0,0,0
user_bvyufsqe,"Rio de Janeiro, Brazil",en,2023-04-28,5032.0,0,0,0
user_a4bx0p77,"Lyon, France",fr,2023-09-26,44508.0,0,0,0
user_df1ei5h3,Singapore,de,2023-11-03,13742.0,0,0,0
user_frcablkw,"Chicago, USA",hi,2023-08-12,21147.0,0,0,0
user_jc5pei2a,"Seoul, South Korea",ar,2023-05-21,9428.0,0,0,0
user_q73dl3ap,"Mumbai, India",en,2023-08-09,21528.0,0,0,0
user_wo5zxl0h,"Melbourne, Australia",ja,2023-09-04,29999.0,0,0,0
user_nwv6ddob,"Barcelona, Spain",zh,2023-08-26,28382.0,0,0,0
user_wxx3ex8f,"Milan, Italy",fr,2023-07-10,31724.0,0,0,0
user_o9e3yl5r,"Madrid, Spain",de,2023-10-03,36520.0,0,0,0
user_w409zojg,"Cairo, Egypt",es,2023-01-23,13702.0,0,0,0
user_mv849ksk,"Los Angeles, USA",de,2023-08-28,8860.0,0,0,0
user_89lof2wj,"Mumbai, India",fr,2023-09-26,12147.0,0,0,0
user_t7oaimb8,"Madrid, Spain",en,2023-10-28,46209.0,0,0,0
user_pylae2xz,"Beijing, China",es,2023-06-21,16830.0,0,0,0
user_1rcpzj4g,"Osaka, Japan",ar,2023-02-03,40768.0,0,0,0
user_wojoag7g,"Rio de Janeiro, Brazil",es,2023-04-05,18813.0,0,0,0
user_vulstdsx,"Los Angeles, USA",hi,2023-03-23,17640.0,0,0,0
user_qyjwwu3o,"Beijing, China",zh,2023-01-14,39819.0,0,0,0
user_wous5rom,"Milan, Italy",fr,2023-05-15,44353.0,0,0,0
user_btbjsufs,"London, UK",ja,2023-01-25,30087.0,0,0,0
user_rpjjwdw9,"Mexico City, Mexico",ru,2023-05-27,44670.0,0,0,0
user_cmf4omis,"Houston, USA",ar,2023-08-30,21040.0,0,0,0
user_5lmyv131,"Toronto, Canada",de,2023-10-29,10443.0,0,0,0
user_ep00xpmt,"Barcelona, Spain",hi,2023-11-07,7893.0,0,0,0
user_3obvzmc6,"Johannesburg, South Africa",es,2023-05-02,40810.0,0,0,0
user_afdu5gw9,"Rome, Italy",hi,2023-11-23,31784.0,0,0,0
user_xrod8bh2,"Rio de Janeiro, Brazil",zh,2023-08-26,48702.0,0,0,0
user_xbe6b7kn,"Mumbai, India",ja,2023-08-26,43163.0,0,0,0
user_77m315jj,"Munich, Germany",en,2023-01-06,30293.0,0,0,0
user_hvqqyzoi,"Melbourne, Australia",zh,2023-11-10,3213.0,0,0,0
user_vec6gvbu,"Osaka, Japan",en,2023-01-28,17295.0,0,0,0
user_hq06wwgk,"Munich, Germany",pt,2023-06-16,43992.0,0,0,0
user_3jxx3h3w,"London, UK",ru,2023-10-28,35570.0,0,0,0
user_cwgik1z6,"Chicago, USA",ja,2023-11-22,36868.0,0,0,0
user_bx9xyj6k,"Shanghai, China",en,2023-03-29,19618.0,0,0,0
user_6ky50rd4,"Melbourne, Australia",de,2023-01-31,42295.0,0,0,0
user_xyvxp8vz,"London, UK",de,2023-02-01,6702.0,0,0,0
user_fb59r176,"Toronto, Canada",zh,2023-10-03,41308.0,0,0,0
user_6xvmxfyf,"Melbourne, Australia",de,2023-11-27,7470.0,0,0,0
user_t56uvdd8,"Mumbai, India",ar,2023-04-28,15578.0,0,0,0
user_0x2s6pho,"Shanghai, China",ja,2023-05-28,26993.0,0,0,0
user_j5s6xg7p,"Dubai, UAE",fr,2023-11-21,22365.0,0,0,0
user_tvrrizk4,"Lagos, Nigeria",es,2023-12-13,24598.0,0,0,0
user_hrja27s4,"Paris, France",en,2023-10-13,42821.0,0,0,0
user_kktxhpej,"Delhi, India",zh,2023-08-27,31051.0,0,0,0
user_4h2i9jla,"Los Angeles, USA",pt,2023-12-10,37825.0,0,0,0
user_b2k6dv8u,"Osaka, Japan",ar,2023-06-13,27707.0,0,0,0
user_jti6edje,"Toronto, Canada",en,2023-12-10,31392.0,0,0,0
user_g9g7onlw,"Munich, Germany",de,2023-07-19,7981.0,0,0,0
user_e9paascb,"São Paulo, Brazil",de,2023-03-11,19695.0,0,0,0
user_wcqtxwgr,"Los Angeles, USA",en,2023-06-25,10281.0,0,0,0
user_06v0exkg,"Barcelona, Spain",zh,2023-05-20,552.0,0,0,0
user_v9k2zefm,"Shanghai, China",zh,2023-04-30,10505.0,0,0,0
user_653h4bmg,"Berlin, Germany",de,2023-07-11,38484.0,0,0,0
user_49plobvw,"Shanghai, China",es,2023-04-06,8470.0,0,0,0
user_v82mrman,"Mexico City, Mexico",de,2023-01-30,24725.0,0,0,0
user_cud134xj,"Barcelona, Spain",ja,2023-03-12,34665.0,0,0,0
user_m2ziq5ox,"Melbourne, Australia",ja,2023-11-24,4282.0,0,0,0
user_do09zsgf,"Houston, USA",en,2023-01-12,1914.0,0,0,0
user_gikb0dqn,"Dubai, UAE",pt,2023-03-23,33219.0,0,0,0
user_1ug2c6v8,"Mumbai, India",hi,2023-12-12,30337.0,0,0,0
user_4snqim59,"Paris, France",pt,2023-07-03,20152.0,0,0,0
user_d7fndosg,"Toronto, Canada",ja,2023-09-17,3708.0,0,0,0
user_44damk88,Singapore,zh,2023-09-14,16377.0,0,0,0
user_dur7q95h,"Lyon, France",fr,2023-10-31,14508.0,0,0,0
user_wzt2ixn5,"Melbourne, Australia",ru,2023-03-01,32702.0,0,0,0
user_ewhj7uh3,"Houston, USA",es,2023-12-23,14378.0,0,0,0
user_oypkjogs,"Dubai, UAE",es,2023-10-31,47001.0,0,0,0
user_oki4xfhu,"São Paulo, Brazil",es,2023-10-23,42213.0,0,0,0
user_1cz5m9ov,"Beijing, China",hi,2023-01-19,18267.0,0,0,0
user_uby999hz,"Houston, USA",de,2023-02-14,10510.0,0,0,0
user_5l9nw5ja,"Milan, Italy",hi,2023-05-07,11777.0,0,0,0
user_5bifiovr,"Johannesburg, South Africa",zh,2023-05-11,44077.0,0,0,0
user_m27g42ms,"Beijing, China",hi,2023-01-28,27325.0,0,0,0
user_17homyqe,"Toronto, Canada",en,2023-07-27,4887.0,0,0,0
user_057ka83m,"London, UK",zh,2023-02-11,17153.0,0,0,0
`,,,,24741.5,1,1,1
